FIPS Code,County,week_start,precip_sum,max_temp_K,avg_temp_K,rh_avg,vpd_avg,rain_stress,heat_stress,vpd_stress,stress_score,severity
42001,ADAMS,2021-12-27,243.798,289.041,284.226,91.72666666666667,0.1120666666666666,0.0,0.0,0.07471111111111108,0.026148888888888874,0
42001,ADAMS,2022-01-03,269.87399999999997,280.989,271.1920761904762,68.69238095238094,0.1684,0.0,0.0,0.11226666666666667,0.03929333333333333,0
42001,ADAMS,2022-01-10,75.967,281.212,269.4065428571429,62.38190476190477,0.1803523809523809,0.0,0.0,0.1202349206349206,0.04208222222222221,0
42001,ADAMS,2022-01-17,369.782,281.115,270.35460952380953,65.25904761904762,0.1789047619047619,0.0,0.0,0.11926984126984126,0.04174444444444444,0
42001,ADAMS,2022-01-24,27.302,277.146,268.9421142857143,62.950476190476195,0.1649428571428571,0.45396000000000003,0.0,0.10996190476190475,0.2427686666666667,1
42001,ADAMS,2022-01-31,472.023,287.023,272.134180952381,74.57047619047619,0.1362761904761904,0.0,0.0,0.09085079365079361,0.031797777777777765,0
42001,ADAMS,2022-02-07,65.021,282.1,270.6934761904762,65.17809523809524,0.1836571428571428,0.0,0.0,0.1224380952380952,0.04285333333333331,0
42001,ADAMS,2022-02-14,105.111,278.193,269.56034285714287,62.91809523809523,0.1784285714285714,0.0,0.0,0.11895238095238093,0.04163333333333333,0
42001,ADAMS,2022-02-21,246.701,292.486,277.8843904761905,61.90761904761905,0.3678285714285714,0.0,0.0,0.2452190476190476,0.08582666666666665,0
42001,ADAMS,2022-02-28,3.94,297.479,278.05412380952384,54.94761904761905,0.424047619047619,0.9212,0.0,0.28269841269841267,0.5134844444444444,1
42001,ADAMS,2022-03-07,520.049,296.077,277.8000380952381,68.90666666666667,0.3142666666666666,0.0,0.0,0.20951111111111106,0.07332888888888887,0
42001,ADAMS,2022-03-14,27.085,296.881,284.49505714285715,61.30285714285714,0.5941428571428571,0.4583,0.0,0.39609523809523806,0.34486833333333333,1
42001,ADAMS,2022-03-21,106.635,292.779,280.39813333333336,63.68666666666667,0.4012190476190476,0.0,0.0,0.26747936507936504,0.09361777777777776,0
42001,ADAMS,2022-03-28,214.547,290.025,274.2968285714286,53.037142857142854,0.3299047619047619,0.0,0.0,0.21993650793650796,0.07697777777777778,0
42001,ADAMS,2022-04-04,419.358,288.546,281.0724761904762,73.67238095238096,0.2853238095238095,0.0,0.0,0.19021587301587298,0.06657555555555554,0
42001,ADAMS,2022-04-11,6.878,301.735,287.3577523809524,51.41142857142857,0.8828380952380952,0.86244,0.0,0.5885587301587302,0.5940935555555555,1
42001,ADAMS,2022-04-18,350.087,300.866,283.0005523809524,61.93428571428572,0.5641047619047619,0.0,0.0,0.3760698412698413,0.13162444444444443,0
42001,ADAMS,2022-04-25,130.921,295.05,283.8909619047619,56.695238095238096,0.5821047619047619,0.0,0.0,0.3880698412698413,0.13582444444444444,0
42001,ADAMS,2022-05-02,1364.992,297.592,286.4146857142857,78.44952380952381,0.3875714285714285,0.0,0.0,0.2583809523809523,0.09043333333333331,0
42001,ADAMS,2022-05-09,76.405,300.709,290.2567904761905,66.1152380952381,0.6731333333333334,0.0,0.0,0.4487555555555556,0.15706444444444445,0
